0.52828,-12.908
0.52828,-12.97
0.52827,-13.033
0.52826,-13.095
0.52825,-13.158
0.52825,-13.22
0.52824,-13.283
0.52823,-13.345
0.52823,-13.408
0.52822,-13.471
0.52821,-13.533
0.5282,-13.596
0.5282,-13.658
0.52819,-13.721
0.52818,-13.783
0.52817,-13.846
0.52817,-13.908
0.52816,-13.971
0.52815,-14.034
0.52815,-14.096
0.52814,-14.159
0.52813,-14.221
0.52812,-14.284
0.52812,-14.346
0.52811,-14.409
0.5281,-14.472
0.5281,-14.534
0.52809,-14.597
0.52808,-14.659
0.52807,-14.722
0.52807,-14.784
0.52806,-14.847
0.52805,-14.909
0.52804,-14.972
0.52804,-15.035
0.52803,-15.097
0.52802,-15.16
0.52802,-15.222
0.52801,-15.285
0.528,-15.347
0.52799,-15.41
0.52799,-15.472
0.52798,-15.535
0.52797,-15.598
0.52797,-15.66
0.52796,-15.723
0.52795,-15.785
0.52794,-15.848
0.52794,-15.91
0.52793,-15.973
0.52792,-16.036
0.52792,-16.098
0.52791,-16.161
0.5279,-16.223
0.52789,-16.286
0.52789,-16.348
0.52788,-16.411
0.52787,-16.473
0.52786,-16.536
0.52786,-16.599
0.52785,-16.661
0.52784,-16.724
0.52784,-16.786
0.52783,-16.849
0.52782,-16.911
0.52781,-16.974
0.52781,-17.036
0.5278,-17.099
0.52779,-17.162
0.52779,-17.224
0.52778,-17.287
0.52777,-17.349
0.52776,-17.412
0.52776,-17.474
0.52775,-17.537
0.52774,-17.6
0.52773,-17.662
0.52773,-17.725
0.52772,-17.787
0.52771,-17.85
0.52771,-17.912
0.5277,-17.975
0.52769,-18.037
0.52768,-18.1
0.52768,-18.163
0.52767,-18.225
0.52766,-18.288
0.52766,-18.35
0.52765,-18.413
0.52764,-18.475
0.52763,-18.538
0.52763,-18.6
0.52762,-18.663
0.52761,-18.726
0.5276,-18.788
0.5276,-18.851
0.52759,-18.913
0.52758,-18.976
0.52758,-19.038
0.52757,-19.101
0.52756,-19.164
0.52755,-19.226
0.52755,-19.289
0.52754,-19.351
0.52753,-19.414
0.52753,-19.476
0.52752,-19.539
0.52751,-19.601
0.5275,-19.664
0.5275,-19.727
0.52749,-19.789
0.52748,-19.852
0.52748,-19.914
0.52747,-19.977
0.52746,-20.039
0.52745,-20.102
0.52745,-20.164
0.52744,-20.227
0.52743,-20.29
0.52742,-20.352
0.52742,-20.415
0.52741,-20.477
0.5274,-20.54
0.5274,-20.602
0.52739,-20.665
0.52738,-20.728
0.52737,-20.79
0.52737,-20.853
0.52736,-20.915
0.52735,-20.978
0.52735,-21.04
0.52734,-21.103
0.52733,-21.165
0.52732,-21.228
0.52732,-21.291
0.52731,-21.353
0.5273,-21.416
0.52729,-21.478
0.52729,-21.541
0.52728,-21.603
0.52727,-21.666
0.52727,-21.728
0.52726,-21.791
0.52725,-21.854
0.52724,-21.916
0.52724,-21.979
0.52723,-22.041
0.52722,-22.104
0.52722,-22.166
0.52721,-22.229
0.5272,-22.291
0.52719,-22.354
0.52719,-22.417
0.52718,-22.479
0.52717,-22.542
0.52716,-22.604
0.52716,-22.667
0.52715,-22.729
0.52714,-22.792
0.52714,-22.855
0.52713,-22.917
0.52712,-22.98
0.52711,-23.042
0.52711,-23.105
0.5271,-23.167
0.52709,-23.23
0.52709,-23.292
0.52708,-23.355
0.52707,-23.418
0.52706,-23.48
0.52706,-23.543
0.52705,-23.605
0.52704,-23.668
0.52704,-23.73
0.52703,-23.793
0.52702,-23.855
0.52701,-23.918
0.52701,-23.981
0.527,-24.043
0.52699,-24.106
0.52698,-24.168
0.52698,-24.231
0.52697,-24.293
0.52696,-24.356
0.52696,-24.419
0.52695,-24.481
0.52694,-24.544
0.52693,-24.606
0.52693,-24.669
0.52692,-24.731
0.52691,-24.794
0.52691,-24.856
0.5269,-24.919
0.52689,-24.982
0.52688,-25.044
0.52642,-25.048
0.52546,-24.988
0.5245,-24.928
0.52353,-24.868
0.52257,-24.808
0.52161,-24.748
0.52065,-24.687
0.51969,-24.627
0.51872,-24.567
0.51776,-24.507
0.5168,-24.447
0.51584,-24.387
0.51488,-24.327
0.51392,-24.267
0.51295,-24.207
0.51199,-24.147
0.51103,-24.087
0.51007,-24.026
0.50911,-23.966
0.50814,-23.906
0.50718,-23.846
0.50622,-23.786
0.50526,-23.726
0.5043,-23.666
0.50334,-23.606
0.50237,-23.546
0.50141,-23.486
0.50045,-23.426
0.49949,-23.366
0.49853,-23.305
0.49757,-23.245
0.4966,-23.185
0.49564,-23.125
0.49468,-23.065
0.49372,-23.005
0.49276,-22.945
0.49179,-22.885
0.49083,-22.825
0.48987,-22.765
0.48891,-22.705
0.48795,-22.645
0.48699,-22.584
0.48602,-22.524
0.48506,-22.464
0.4841,-22.404
0.48314,-22.344
0.48218,-22.284
0.48121,-22.224
0.48025,-22.164
0.47929,-22.104
0.47833,-22.044
0.47737,-21.984
0.47641,-21.923
0.47544,-21.863
0.47448,-21.803
0.47352,-21.743
0.47256,-21.683
0.4716,-21.623
0.47063,-21.563
0.46967,-21.503
0.46871,-21.443
0.46775,-21.383
0.46679,-21.323
0.46583,-21.263
0.46486,-21.202
0.4639,-21.142
0.46294,-21.082
0.46198,-21.022
0.46102,-20.962
0.46005,-20.902
0.45909,-20.842
0.45813,-20.782
0.45717,-20.722
0.45621,-20.662
0.45525,-20.602
0.45428,-20.542
0.45332,-20.481
0.45236,-20.421
0.4514,-20.361
0.45044,-20.301
0.44948,-20.241
0.44851,-20.181
0.44755,-20.121
0.44659,-20.061
0.44563,-20.001
0.44467,-19.941
0.4437,-19.881
0.44274,-19.82
0.44178,-19.76
0.44082,-19.7
0.43986,-19.64
0.4389,-19.58
0.43793,-19.52
0.43697,-19.46
0.43601,-19.4
0.43505,-19.34
0.43409,-19.28
0.43312,-19.22
0.43216,-19.16
0.4312,-19.099
0.43024,-19.039
0.42928,-18.979
0.42832,-18.919
0.42735,-18.859
0.42639,-18.799
0.42543,-18.739
0.42447,-18.679
0.42351,-18.619
0.42254,-18.559
0.42158,-18.499
0.42062,-18.439
0.41966,-18.378
0.4187,-18.318
0.41774,-18.258
0.41677,-18.198
0.41581,-18.138
0.41485,-18.078
0.41389,-18.018
0.41293,-17.958
0.41196,-17.898
0.411,-17.838
0.41004,-17.778
0.40908,-17.717
0.40812,-17.657
0.40716,-17.597
0.40619,-17.537
0.40523,-17.477
0.40427,-17.417
0.40331,-17.357
0.40235,-17.297
0.40139,-17.237
0.40042,-17.177
0.39946,-17.117
0.3985,-17.057
0.39754,-16.996
0.39658,-16.936
0.39561,-16.876
0.39465,-16.816
0.39369,-16.756
0.39273,-16.696
0.39177,-16.636
0.39081,-16.576
0.38984,-16.516
0.38888,-16.456
0.38792,-16.396
0.38696,-16.336
0.386,-16.275
0.38503,-16.215
0.38407,-16.155
0.38311,-16.095
0.38215,-16.035
0.38119,-15.975
0.38023,-15.915
0.37926,-15.855
0.3783,-15.795
0.37734,-15.735
0.37638,-15.675
0.37542,-15.614
0.37445,-15.554
0.37349,-15.494
0.37253,-15.434
0.37157,-15.374
0.37061,-15.314
0.36965,-15.254
0.36868,-15.194
0.36772,-15.134
0.36676,-15.074
0.3658,-15.014
0.36484,-14.954
0.36387,-14.893
0.36291,-14.833
0.36195,-14.773
0.36099,-14.713
0.36003,-14.653
0.35907,-14.593
0.3581,-14.533
0.35714,-14.473
0.35618,-14.413
0.35522,-14.353
0.35426,-14.293
0.3533,-14.233
0.35233,-14.172
0.35137,-14.112
0.35041,-14.052
0.34945,-13.992
0.34849,-13.932
0.34752,-13.872
0.34656,-13.812
0.3456,-13.752
0.34464,-13.692
0.34368,-13.632
0.34272,-13.572
0.34175,-13.511
0.34079,-13.451
0.33983,-13.391
0.33887,-13.331
0.33791,-13.271
0.33694,-13.211
0.33598,-13.151
0.33502,-13.091
0.33406,-13.031
0.3331,-12.971
0.33214,-12.911
0.33117,-12.851
0.33021,-12.79
0.32925,-12.73
0.32829,-12.67
0.32733,-12.61
0.32636,-12.55
0.3254,-12.49
0.32444,-12.43
0.32348,-12.37
0.32252,-12.31
0.32156,-12.25
0.32059,-12.19
0.31963,-12.13
0.31867,-12.069
0.31771,-12.009
0.31675,-11.949
0.31578,-11.889
0.31482,-11.829
0.31386,-11.769
0.3129,-11.709
0.31194,-11.649
0.31098,-11.589
0.31001,-11.529
0.30905,-11.469
0.30809,-11.408
0.30713,-11.348
0.30617,-11.288
0.30521,-11.228
0.30424,-11.168
0.30328,-11.108
0.30232,-11.048
0.30136,-10.988
0.3004,-10.928
0.29943,-10.868
0.29847,-10.808
0.29751,-10.748
0.29655,-10.687
0.29559,-10.627
0.29463,-10.567
0.29366,-10.507
0.2927,-10.447
0.29174,-10.387
0.29078,-10.327
0.28982,-10.267
0.28885,-10.207
0.28789,-10.147
0.28693,-10.087
0.28597,-10.027
0.28501,-9.9664
0.28405,-9.9064
0.28308,-9.8463
0.28212,-9.7862
0.28116,-9.7261
0.2802,-9.666
0.27924,-9.6059
0.27827,-9.5458
0.27731,-9.4858
0.27635,-9.4257
0.27539,-9.3656
0.27443,-9.3055
0.27347,-9.2454
0.2725,-9.1853
0.27154,-9.1252
0.27058,-9.0652
0.26962,-9.0051
0.26866,-8.945
0.26769,-8.8849
0.26673,-8.8248
0.26577,-8.7647
0.26481,-8.7046
0.26385,-8.6446
0.26289,-8.5845
0.26192,-8.5244
0.26096,-8.4643
0.26,-8.4042
0.25904,-8.3441
0.25808,-8.284
0.25712,-8.224
0.25615,-8.1639
0.25519,-8.1038
0.25423,-8.0437
0.25327,-7.9836
0.25231,-7.9235
0.25134,-7.8634
0.25038,-7.8034
0.24942,-7.7433
0.24846,-7.6832
0.2475,-7.6231
0.24654,-7.563
0.24557,-7.5029
0.24461,-7.4428
0.24365,-7.3828
0.24269,-7.3227
0.24173,-7.2626
0.24076,-7.2025
0.2398,-7.1424
0.23884,-7.0823
0.23788,-7.0222
0.23692,-6.9622
0.23596,-6.9021
0.23499,-6.842
0.23403,-6.7819
0.23307,-6.7218
0.23211,-6.6617
0.23115,-6.6016
0.23018,-6.5416
0.22922,-6.4815
0.22826,-6.4214
0.2273,-6.3613
0.22634,-6.3012
0.22538,-6.2411
0.22441,-6.181
0.22345,-6.121
0.22249,-6.0609
0.22153,-6.0008
0.22057,-5.9407
0.2196,-5.8806
0.21864,-5.8205
0.21768,-5.7604
0.21672,-5.7004
0.21576,-5.6403
0.2148,-5.5802
0.21383,-5.5201
0.21287,-5.46
0.21191,-5.3999
0.21095,-5.3398
0.20999,-5.2798
0.20903,-5.2197
0.20806,-5.1596
0.2071,-5.0995
0.20614,-5.0394
0.20518,-4.9793
0.20422,-4.9192
0.20325,-4.8592
0.20229,-4.7991
0.20133,-4.739
0.20037,-4.6789
0.19941,-4.6188
0.19845,-4.5587
0.19748,-4.4986
0.19652,-4.4386
0.19556,-4.3785
0.1946,-4.3184
0.19364,-4.2583
0.19267,-4.1982
0.19171,-4.1381
0.19075,-4.078
0.18979,-4.018
0.18883,-3.9579
0.18787,-3.8978
0.1869,-3.8377
0.18594,-3.7776
0.18498,-3.7175
0.18402,-3.6574
0.18306,-3.5974
0.18209,-3.5373
0.18113,-3.4772
0.18017,-3.4171
0.17921,-3.357
0.17825,-3.2969
0.17729,-3.2368
0.17632,-3.1768
0.17536,-3.1167
0.1744,-3.0566
0.17344,-2.9965
0.17248,-2.9364
0.17151,-2.8763
0.17055,-2.8162
0.16959,-2.7562
0.16863,-2.6961
0.16767,-2.636
0.16671,-2.5759
0.16574,-2.5158
0.16478,-2.4557
0.16382,-2.3956
0.16286,-2.3356
0.1619,-2.2755
0.16094,-2.2154
0.15997,-2.1553
0.15901,-2.0952
0.15805,-2.0351
0.15709,-1.975
0.15613,-1.915
0.15516,-1.8549
0.1542,-1.7948
0.15324,-1.7347
0.15228,-1.6746
0.15132,-1.6145
0.15036,-1.5544
0.14939,-1.4944
0.14843,-1.4343
0.14747,-1.3742
0.14651,-1.3141
0.14555,-1.254
0.14458,-1.1939
0.14362,-1.1338
0.14266,-1.0738
0.1417,-1.0137
0.1424,-1.0086
0.14317,-1.006
0.14394,-1.0034
0.14471,-1.0008
0.14548,-0.99821
0.14625,-0.9956
0.14702,-0.99299
0.14779,-0.99038
0.14856,-0.98777
0.14933,-0.98516
0.1501,-0.98255
0.15087,-0.97994
0.15164,-0.97733
0.15241,-0.97472
0.15318,-0.97211
0.15395,-0.96951
0.15472,-0.9669
0.15549,-0.96429
0.15626,-0.96168
0.15703,-0.95907
0.1578,-0.95646
0.15857,-0.95385
0.15934,-0.95124
0.16011,-0.94863
0.16088,-0.94602
0.16165,-0.94341
0.16242,-0.9408
0.16319,-0.93819
0.16396,-0.93558
0.16473,-0.93297
0.1655,-0.93036
0.16627,-0.92775
0.16704,-0.92514
0.16781,-0.92253
0.16858,-0.91992
0.16935,-0.91731
0.17012,-0.9147
0.17089,-0.91209
0.17166,-0.90948
0.17243,-0.90687
0.1732,-0.90426
0.17398,-0.90165
0.17475,-0.89905
0.17552,-0.89644
0.17629,-0.89383
0.17706,-0.89122
0.17783,-0.88861
0.1786,-0.886
0.17937,-0.88339
0.18014,-0.88078
0.18091,-0.87817
0.18168,-0.87556
0.18245,-0.87295
0.18322,-0.87034
0.18399,-0.86773
0.18476,-0.86512
0.18553,-0.86251
0.1863,-0.8599
0.18707,-0.85729
0.18784,-0.85468
0.18861,-0.85207
0.18938,-0.84946
0.19015,-0.84685
0.19092,-0.84424
0.19169,-0.84163
0.19246,-0.83902
0.19323,-0.83641
0.194,-0.8338
0.19477,-0.83119
0.19554,-0.82859
0.19631,-0.82598
0.19708,-0.82337
0.19785,-0.82076
0.19862,-0.81815
0.19939,-0.81554
0.20016,-0.81293
0.20093,-0.81032
0.2017,-0.80771
0.20247,-0.8051
0.20324,-0.80249
0.20401,-0.79988
0.20478,-0.79727
0.20555,-0.79466
0.20632,-0.79205
0.20709,-0.78944
0.20786,-0.78683
0.20863,-0.78422
0.2094,-0.78161
0.21017,-0.779
0.21095,-0.77639
0.21172,-0.77378
0.21249,-0.77117
0.21326,-0.76856
0.21403,-0.76595
0.2148,-0.76334
0.21557,-0.76074
0.21634,-0.75813
0.21711,-0.75552
0.21788,-0.75291
0.21865,-0.7503
0.21942,-0.74769
0.22019,-0.74508
0.22096,-0.74247
0.22173,-0.73986
0.2225,-0.73725
0.22327,-0.73464
0.22404,-0.73203
0.22481,-0.72942
0.22558,-0.72681
0.22635,-0.7242
0.22712,-0.72159
0.22789,-0.71898
0.22866,-0.71637
0.22943,-0.71376
0.2302,-0.71115
0.23097,-0.70854
0.23174,-0.70593
0.23251,-0.70332
0.23328,-0.70071
0.23405,-0.6981
0.23482,-0.69549
0.23559,-0.69288
0.23636,-0.69028
0.23713,-0.68767
0.2379,-0.68506
0.23867,-0.68245
0.23944,-0.67984
0.24021,-0.67723
0.24098,-0.67462
0.24175,-0.67201
0.24252,-0.6694
0.24329,-0.66679
0.24406,-0.66418
0.24483,-0.66157
0.2456,-0.65896
0.24637,-0.65635
0.24715,-0.65374
0.24792,-0.65113
0.24869,-0.64852
0.24946,-0.64591
0.25023,-0.6433
0.251,-0.64069
0.25177,-0.63808
0.25254,-0.63547
0.25331,-0.63286
0.25408,-0.63025
0.25485,-0.62764
0.25562,-0.62503
0.25639,-0.62242
0.25716,-0.61982
0.25793,-0.61721
0.2587,-0.6146
0.25947,-0.61199
0.26024,-0.60938
0.26101,-0.60677
0.26178,-0.60416
0.26255,-0.60155
0.26332,-0.59894
0.26409,-0.59633
0.26486,-0.59372
0.26563,-0.59111
0.2664,-0.5885
0.26717,-0.58589
0.26794,-0.58328
0.26871,-0.58067
0.26948,-0.57806
0.27025,-0.57545
0.27102,-0.57284
0.27179,-0.57023
0.27256,-0.56762
0.27333,-0.56501
0.2741,-0.5624
0.27487,-0.55979
0.27564,-0.55718
0.27641,-0.55457
0.27718,-0.55196
0.27795,-0.54936
0.27872,-0.54675
0.27949,-0.54414
0.28026,-0.54153
0.28103,-0.53892
0.2818,-0.53631
0.28257,-0.5337
0.28334,-0.53109
0.28412,-0.52848
0.28489,-0.52587
0.28566,-0.52326
0.28643,-0.52065
0.2872,-0.51804
0.28797,-0.51543
0.28874,-0.51282
0.28951,-0.51021
0.29028,-0.5076
0.29105,-0.50499
0.29182,-0.50238
0.29259,-0.49977
0.29336,-0.49716
0.29413,-0.49455
0.2949,-0.49194
0.29567,-0.48933
0.29644,-0.48672
0.29721,-0.48411
0.29798,-0.4815
0.29875,-0.4789
0.29952,-0.47629
0.30029,-0.47368
0.30106,-0.47107
0.30183,-0.46846
0.3026,-0.46585
0.30337,-0.46324
0.30414,-0.46063
0.30491,-0.45802
0.30568,-0.45541
0.30645,-0.4528
0.30722,-0.45019
0.30799,-0.44758
0.30876,-0.44497
0.30953,-0.44236
0.3103,-0.43975
0.31107,-0.43714
0.31184,-0.43453
0.31261,-0.43192
0.31338,-0.42931
0.31415,-0.4267
0.31492,-0.42409
0.31569,-0.42148
0.31646,-0.41887
0.31723,-0.41626
0.318,-0.41365
0.31877,-0.41104
0.31954,-0.40844
0.32032,-0.40583
0.32109,-0.40322
0.32186,-0.40061
0.32263,-0.398
0.3234,-0.39539
0.32417,-0.39278
0.32494,-0.39017
0.32571,-0.38756
0.32648,-0.38495
0.32725,-0.38234
0.32802,-0.37973
0.32879,-0.37712
0.32956,-0.37451
0.33033,-0.3719
0.3311,-0.36929
0.33187,-0.36668
0.33264,-0.36407
0.33341,-0.36146
0.33418,-0.35885
0.33495,-0.35624
0.33572,-0.35363
0.33649,-0.35102
0.33726,-0.34841
0.33803,-0.3458
0.3388,-0.34319
0.33957,-0.34058
0.34034,-0.33798
0.34111,-0.33537
0.34188,-0.33276
0.34265,-0.33015
0.34342,-0.32754
0.34419,-0.32493
0.34496,-0.32232
0.34573,-0.31971
0.3465,-0.3171
0.34727,-0.31449
0.34804,-0.31188
0.34881,-0.30927
0.34958,-0.30666
0.35035,-0.30405
0.35112,-0.30144
0.35189,-0.29883
0.35266,-0.29622
0.35343,-0.29361
0.3542,-0.291
0.35497,-0.28839
0.35574,-0.28578
0.35651,-0.28317
0.35729,-0.28056
0.35806,-0.27795
0.35883,-0.27534
0.3596,-0.27273
0.36037,-0.27013
0.36114,-0.26752
0.36191,-0.26491
0.36268,-0.2623
0.36345,-0.25969
0.36422,-0.25708
0.36499,-0.25447
0.36576,-0.25186
0.36653,-0.24925
0.3673,-0.24664
0.36807,-0.24403
0.36884,-0.24142
0.36961,-0.23881
0.37038,-0.2362
0.37115,-0.23359
0.37192,-0.23098
0.37269,-0.22837
0.37346,-0.22576
0.37423,-0.22315
0.375,-0.22054
0.37577,-0.21793
0.37654,-0.21532
0.37731,-0.21271
0.37808,-0.2101
0.37885,-0.20749
0.37962,-0.20488
0.38039,-0.20227
0.38116,-0.19967
0.38193,-0.19706
0.3827,-0.19445
0.38347,-0.19184
0.38424,-0.18923
0.38501,-0.18662
0.38578,-0.18401
0.38655,-0.1814
0.38732,-0.17879
0.38809,-0.17618
0.38886,-0.17357
0.38963,-0.17096
0.3904,-0.16835
0.39117,-0.16574
0.39194,-0.16313
0.39271,-0.16052
0.39349,-0.15791
0.39426,-0.1553
0.39503,-0.15269
0.3958,-0.15008
0.39657,-0.14747
0.39734,-0.14486
0.39811,-0.14225
0.39888,-0.13964
0.39965,-0.13703
0.40042,-0.13442
0.40119,-0.13181
0.40196,-0.12921
0.40273,-0.1266
0.4035,-0.12399
0.40427,-0.12138
0.40504,-0.11877
0.40581,-0.11616
0.40658,-0.11355
0.40735,-0.11094
0.40812,-0.10833
0.40889,-0.10572
0.40966,-0.10311
0.41043,-0.1005
0.4112,-0.09789
0.41197,-0.09528
0.41274,-0.09267
0.41351,-0.090061
0.41428,-0.087451
0.41505,-0.084841
0.41582,-0.082232
0.41659,-0.079622
0.41736,-0.077013
0.41813,-0.074403
0.4189,-0.071793
0.41967,-0.069184
0.42044,-0.066574
0.42121,-0.063964
0.42198,-0.061355
0.42275,-0.058745
0.42352,-0.056136
0.42429,-0.053526
0.42506,-0.050916
0.42583,-0.048307
0.4266,-0.045697
0.42737,-0.043087
0.42814,-0.040478
0.42891,-0.037868
0.42968,-0.035259
0.43046,-0.032649
0.43123,-0.030039
0.432,-0.02743
0.43277,-0.02482
0.43354,-0.02221
0.43431,-0.019601
0.43508,-0.016991
0.43585,-0.014381
0.43662,-0.011772
0.43739,-0.0091622
0.43816,-0.0065526
0.43893,-0.003943
0.4397,-0.0013334
0.44047,0.0012763
0.44124,0.0038859
0.44201,0.0064955
0.44278,0.0091052
0.44355,0.011715
0.44432,0.014324
0.44509,0.016934
0.44586,0.019544
0.44663,0.022153
0.4474,0.024763
0.44817,0.027373
0.44894,0.029982
0.44971,0.032592
0.45012,0.034013
0.45007,0.033902
0.45002,0.033792
0.44997,0.033681
0.44992,0.033571
0.44987,0.03346
0.44983,0.033349
0.44978,0.033239
0.44973,0.033128
0.44968,0.033018
0.44963,0.032907
0.44958,0.032797
0.44953,0.032686
0.44948,0.032576
0.44943,0.032465
0.44938,0.032354
0.44933,0.032244
0.44928,0.032133
0.44923,0.032023
0.44918,0.031912
0.44913,0.031802
0.44908,0.031691
0.44903,0.03158
0.44898,0.03147
0.44893,0.031359
0.44888,0.031249
0.44883,0.031138
0.44878,0.031028
0.44874,0.030917
0.44869,0.030806
0.44864,0.030696
0.44859,0.030585
0.44854,0.030475
0.44849,0.030364
0.44844,0.030254
0.44839,0.030143
0.44834,0.030032
0.44829,0.029922
0.44824,0.029811
0.44819,0.029701
0.44814,0.02959
0.44809,0.02948
0.44804,0.029369
0.44799,0.029258
0.44794,0.029148
0.44789,0.029037
0.44784,0.028927
0.44779,0.028816
0.44774,0.028706
0.4477,0.028595
0.44765,0.028484
0.4476,0.028374
0.44755,0.028263
0.4475,0.028153
0.44745,0.028042
0.4474,0.027932
0.44735,0.027821
0.4473,0.02771
0.44725,0.0276
0.4472,0.027489
0.44715,0.027379
0.4471,0.027268
0.44705,0.027158
0.447,0.027047
0.44695,0.026936
0.4469,0.026826
0.44685,0.026715
0.4468,0.026605
0.44675,0.026494
0.4467,0.026384
0.44665,0.026273
0.44661,0.026162
0.44656,0.026052
0.44651,0.025941
0.44646,0.025831
0.44641,0.02572
0.44636,0.02561
0.44631,0.025499
0.44626,0.025388
0.44621,0.025278
0.44616,0.025167
0.44611,0.025057
0.44606,0.024946
0.44601,0.024836
0.44596,0.024725
0.44591,0.024614
0.44586,0.024504
0.44581,0.024393
0.44576,0.024283
0.44571,0.024172
0.44566,0.024062
0.44561,0.023951
0.44557,0.023841
0.44552,0.02373
0.44547,0.023619
0.44542,0.023509
0.44537,0.023398
0.44532,0.023288
0.44527,0.023177
0.44522,0.023067
0.44517,0.022956
0.44512,0.022845
0.44507,0.022735
0.44502,0.022624
0.44497,0.022514
0.44492,0.022403
0.44487,0.022293
0.44482,0.022182
0.44477,0.022071
0.44472,0.021961
0.44467,0.02185
0.44462,0.02174
0.44457,0.021629
0.44452,0.021519
0.44448,0.021408
0.44443,0.021297
0.44438,0.021187
0.44433,0.021076
0.44428,0.020966
0.44423,0.020855
0.44418,0.020745
0.44413,0.020634
0.44408,0.020523
0.44403,0.020413
0.44398,0.020302
0.44393,0.020192
0.44388,0.020081
0.44383,0.019971
0.44378,0.01986
0.44373,0.019749
0.44368,0.019639
0.44363,0.019528
